,id,model,participant,prompt,target,predicted,src,split,question,response,response_num
2339,dod20_shovel-aa70,SemDis_glove_nf_m,dod2041,shovel,2.3,0.94073,dod20,gt_main2,What is a surprising use for a SHOVEL?,knock things off of buildings,5
2340,motesf_lightbulb-78df,SemDis_glove_nf_m,motesf735b,lightbulb,3.3,0.97143,motesf,gt_main2,What is a surprising use for a LIGHT BULB?,to put in eyes,3
2341,bs12_brick-84b8,SemDis_glove_nf_m,bs1250,brick,1.4,1.19334,bs12,gt_main2,What is a surprising use for a BRICK?,can be used in the place of a hammer when nailing nails into a wall,
2342,hmsl_paperclip-c074,SemDis_glove_nf_m,hmslM826NWy8,paperclip,2.5,0.75072,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,fix wires,8.0
2343,bs12_brick-7104,SemDis_glove_nf_m,bs1299,brick,1.0,1.18441,bs12,gt_main2,What is a surprising use for a BRICK?,can destroy someone's house,
2344,hmsl_paperclip-df9a,SemDis_glove_nf_m,hmslc62vD57c,paperclip,1.7000000000000002,0.5386,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,to string together to make a chain,7.0
2345,snbmo09_box-422d,SemDis_glove_nf_m,snbmo09146,box,3.0,1.22121,snbmo09,gt_main2,What is a surprising use for a BOX?,ship yourself home to loved ones,3
2346,motesp-g1_bottle-40PE,SemDis_glove_nf_m,40PE,bottle,3.4,0.79377,motesp,gt_main2,What is a surprising use for a BOTTLE?,"Cut holes it it, get a lightbulb and turn it into a light.",
2347,motesf_sock-95e6,SemDis_glove_nf_m,motesfad97,sock,2.7,1.01733,motesf,gt_main2,What is a surprising use for a SOCK?,One way to use a sock is you can make a pup it.,5
2348,bs12_brick-5d8a,SemDis_glove_nf_m,bs1286,brick,1.8,0.80279,bs12,gt_main2,What is a surprising use for a BRICK?,To keep things out of the sand on the beach,
2349,hmsl_paperclip-3bca,SemDis_glove_nf_m,hmslSVFD8luX,paperclip,2.5,1.46989,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,use in hair as a clip,2.0
2350,snb17_box-ff5a,SemDis_glove_nf_m,snb17121,box,1.7000000000000002,1.19638,snb17,gt_main2,What is a surprising use for a BOX?,a cardboard fort,
2351,dod20_shovel-b9ca,SemDis_glove_nf_m,dod2090,shovel,1.8,0.96861,dod20,gt_main2,What is a surprising use for a SHOVEL?,digging for powerlines,4
2352,dod20_pants-4d20,SemDis_glove_nf_m,dod2062,pants,4.3,1.00491,dod20,gt_main2,What is a surprising use for PANTS?,use as a parachute,7
2353,motesf_sock-d7e6,SemDis_glove_nf_m,motesfbeed,sock,3.0,0.91704,motesf,gt_main2,What is a surprising use for a SOCK?,"we could fill the sock with raw rice, tie it up, and draw a cute animal face on it.",8
2354,dod20_shovel-a610,SemDis_glove_nf_m,dod2072,shovel,2.5,0.96187,dod20,gt_main2,What is a surprising use for a SHOVEL?,a divider,2
2355,snb17_box-5d09,SemDis_glove_nf_m,snb1798,box,2.0,0.8496900000000001,snb17,gt_main2,What is a surprising use for a BOX?,horn,
2356,setal08_knife-481f,SemDis_glove_nf_m,setal08197,knife,2.2,0.80206,setal08,gt_main2,What is a surprising use for a KNIFE?,paint with it,4.0
2357,motesf_spoon-59d1,SemDis_glove_nf_m,motesf8d3b,spoon,3.9,1.03915,motesf,gt_main2,What is a surprising use for a SPOON?,it could make magical ice cream,3
2358,snbmo09_box-f240,SemDis_glove_nf_m,snbmo09193,box,2.3,1.22522,snbmo09,gt_main2,What is a surprising use for a BOX?,use as a floatation device after a serious and horrible boat crash,1
2359,betal18_rope-66fb,SemDis_glove_nf_m,betal182146,rope,3.0,0.79218,betal18,gt_main2,What is a surprising use for a ROPE?,a helicopter,
2360,snb17_box-1b4c,SemDis_glove_nf_m,snb17151,box,2.0,1.20545,snb17,gt_main2,What is a surprising use for a BOX?,tape it to your feet if your in a situation where you don't have shoes,
2361,snbmo09_brick-6021,SemDis_glove_nf_m,snbmo0943,brick,1.3,1.1089,snbmo09,gt_main2,What is a surprising use for a BRICK?,proping up something (table),3
2362,snbmo09_brick-cd76,SemDis_glove_nf_m,snbmo09189,brick,1.5,0.86116,snbmo09,gt_main2,What is a surprising use for a BRICK?,to hold an unlevel table level,4
2363,setal08_knife-16f9,SemDis_glove_nf_m,setal0874,knife,2.0,0.77427,setal08,gt_main2,What is a surprising use for a KNIFE?,get food out of your teeth,9.0
2364,dod20_fork-87e1,SemDis_glove_nf_m,dod208,fork,2.7,1.05711,dod20,gt_main2,What is a surprising use for a FORK?,protect your self,5
2365,hmsl_brick-bb2b,SemDis_glove_nf_m,hmsltWLQC3bA,brick,1.5,1.13447,hmsl,gt_main2,What is a surprising use for a BRICK?,to hold something up,3.0
2366,dod20_bottle-7bd1,SemDis_glove_nf_m,dod2082,bottle,1.8,0.94794,dod20,gt_main2,What is a surprising use for a BOTTLE?,mouthwash container,3
2367,snbmo09_knife-a345,SemDis_glove_nf_m,snbmo0962,knife,2.2,0.82229,snbmo09,gt_main2,What is a surprising use for a KNIFE?,play fetch with the dog,3
2368,bs12_brick-71af,SemDis_glove_nf_m,bs1259,brick,1.0,1.1846,bs12,gt_main2,What is a surprising use for a BRICK?,add extra weight to an object,
2369,setal08_knife-ffad,SemDis_glove_nf_m,setal08142,knife,1.3,1.17328,setal08,gt_main2,What is a surprising use for a KNIFE?,cutting plastic,8.0
2370,dod20_book-51c4,SemDis_glove_nf_m,dod2054,book,2.8,1.08668,dod20,gt_main2,What is a surprising use for a BOOK?,step stool,7
2371,dod20_table-b17d,SemDis_glove_nf_m,dod2089,table,3.5,0.66274,dod20,gt_main2,What is a surprising use for a TABLE?,block door (secure),3
2372,dod20_pants-9470,SemDis_glove_nf_m,dod2063,pants,3.2,0.91529,dod20,gt_main2,What is a surprising use for PANTS?,shelter,0
2373,dod20_rope-4678,SemDis_glove_nf_m,dod2029,rope,1.7000000000000002,1.08542,dod20,gt_main2,What is a surprising use for a ROPE?,used in ships,3
2374,bs12_brick-01b4,SemDis_glove_nf_m,bs1285,brick,1.4,0.96909,bs12,gt_main2,What is a surprising use for a BRICK?,study the,
2375,hmsl_brick-c94c,SemDis_glove_nf_m,hmslUwVX4qx3,brick,1.5,0.9771,hmsl,gt_main2,What is a surprising use for a BRICK?,Brick wall,6.0
2376,setal08_knife-b31a,SemDis_glove_nf_m,setal08115,knife,1.0,1.20307,setal08,gt_main2,What is a surprising use for a KNIFE?,cut your food at dinner/any meal,10.0
2377,bs12_brick-890f,SemDis_glove_nf_m,bs1210,brick,2.2,0.72926,bs12,gt_main2,What is a surprising use for a BRICK?,lamp,
2378,dod20_book-63a2,SemDis_glove_nf_m,dod2048,book,2.8,1.17253,dod20,gt_main2,What is a surprising use for a BOOK?,prop something up,11
2379,motesf_hat-7b92,SemDis_glove_nf_m,motesf38db,hat,3.3,1.08005,motesf,gt_main2,What is a surprising use for a HAT?,use it as a shoe,8
2380,snbmo09_knife-7337,SemDis_glove_nf_m,snbmo09152,knife,1.0,1.15363,snbmo09,gt_main2,What is a surprising use for a KNIFE?,used in the wilderness,2
2381,snbmo09_knife-a3a9,SemDis_glove_nf_m,snbmo09132,knife,2.0,0.77645,snbmo09,gt_main2,What is a surprising use for a KNIFE?,use like sword,8
2382,hmsl_brick-4755,SemDis_glove_nf_m,hmsl2PtjMrzC,brick,2.3,0.99288,hmsl,gt_main2,What is a surprising use for a BRICK?,hammer a nail,3.0
2383,betal18_box-3073,SemDis_glove_nf_m,betal182064,box,1.6,1.21647,betal18,gt_main2,What is a surprising use for a BOX?,display case,
2384,motesf_lightbulb-e219,SemDis_glove_nf_m,motesf7e77,lightbulb,2.7,1.07683,motesf,gt_main2,What is a surprising use for a LIGHT BULB?,Make it as you think mind,8
2385,setal08_knife-941e,SemDis_glove_nf_m,setal08146,knife,2.0,0.78418,setal08,gt_main2,What is a surprising use for a KNIFE?,use to open a door/slide knife through and push lock in,1.0
2386,snbmo09_box-a585,SemDis_glove_nf_m,snbmo09158,box,1.3,1.20295,snbmo09,gt_main2,What is a surprising use for a BOX?,use it to hide,6
2387,bs12_brick-88b7,SemDis_glove_nf_m,bs1264,brick,2.2,0.80819,bs12,gt_main2,What is a surprising use for a BRICK?,If you want to play a really mean joke on someone  you could call it a football and ask if they want to play catch,
2388,bs12_brick-890d,SemDis_glove_nf_m,bs1286,brick,1.4,0.80199,bs12,gt_main2,What is a surprising use for a BRICK?,To hold up a painting,
2389,motesf_lightbulb-3e4a,SemDis_glove_nf_m,motesf8f12,lightbulb,2.4,0.92126,motesf,gt_main2,What is a surprising use for a LIGHT BULB?,the ones that turn to different colors,6
2390,betal18_rope-e400,SemDis_glove_nf_m,betal182007,rope,2.4,0.86662,betal18,gt_main2,What is a surprising use for a ROPE?,perimeter of a table decoration,
2391,setal08_knife-0cbe,SemDis_glove_nf_m,setal0884,knife,1.3,1.15645,setal08,gt_main2,What is a surprising use for a KNIFE?,use in surgery,1.0
2392,betal18_rope-f2a6,SemDis_glove_nf_m,betal182191,rope,2.4,1.11652,betal18,gt_main2,What is a surprising use for a ROPE?,combining   to make a massive jump    up to 15 people could jump at once,
2393,betal18_box-5491,SemDis_glove_nf_m,betal182078,box,1.6,0.77381,betal18,gt_main2,What is a surprising use for a BOX?,Hide away messy/ugly things,
2394,snb17_rope-c405,SemDis_glove_nf_m,snb1761,rope,2.0,0.90061,snb17,gt_main2,What is a surprising use for a ROPE?,fashion,
2395,setal08_knife-e2af,SemDis_glove_nf_m,setal08214,knife,1.3,1.15618,setal08,gt_main2,What is a surprising use for a KNIFE?,open an envelope,1.0
2396,snb17_rope-c67a,SemDis_glove_nf_m,snb1794,rope,2.0,0.87487,snb17,gt_main2,What is a surprising use for a ROPE?,use it as a sex toy,
2397,motesf_sock-579d,SemDis_glove_nf_m,motesfca46,sock,3.6,0.98652,motesf,gt_main2,What is a surprising use for a SOCK?,you make it turn into a flag with a stick.,7
2398,dod20_book-3b59,SemDis_glove_nf_m,dod2028,book,3.8,1.3064,dod20,gt_main2,What is a surprising use for a BOOK?,hang on the wall and use as a shelf,0
2399,dod20_rope-2b1f,SemDis_glove_nf_m,dod204,rope,4.0,0.8815500000000001,dod20,gt_main2,What is a surprising use for a ROPE?,use as a seat belt,2
2400,bs12_brick-bec7,SemDis_glove_nf_m,bs1299,brick,1.0,1.16502,bs12,gt_main2,What is a surprising use for a BRICK?,can be used as a weight for working out,
2401,motesf_sock-186c,SemDis_glove_nf_m,motesfe569,sock,2.1,0.9596,motesf,gt_main2,What is a surprising use for a SOCK?,throwing it at your sister,6
2402,hmsl_paperclip-a35d,SemDis_glove_nf_m,hmsl1hb56yYu,paperclip,3.0,0.83097,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,to carve a message,4.0
2403,setal08_knife-bf5e,SemDis_glove_nf_m,setal08114,knife,1.3,0.77679,setal08,gt_main2,What is a surprising use for a KNIFE?,holding someone hostage,6.0
2404,setal08_brick-6957,SemDis_glove_nf_m,setal08113,brick,1.7000000000000002,1.1867,setal08,gt_main2,What is a surprising use for a BRICK?,to harm someone- lethal weapon,1.0
2405,bs12_brick-5055,SemDis_glove_nf_m,bs1229,brick,3.4,1.19166,bs12,gt_main2,What is a surprising use for a BRICK?,crush the and use the pieces as a form of decoration in a glass bowl (interesting rubble centerpiece),
2406,setal08_knife-692a,SemDis_glove_nf_m,setal08194,knife,1.0,0.87152,setal08,gt_main2,What is a surprising use for a KNIFE?,hunt,5.0
2407,dod20_shoe-aade,SemDis_glove_nf_m,dod2078,shoe,2.8,1.03336,dod20,gt_main2,What is a surprising use for a SHOE?,hit someone,1
2408,dod20_rope-2f3a,SemDis_glove_nf_m,dod2054,rope,3.2,1.12965,dod20,gt_main2,What is a surprising use for a ROPE?,wall hanging,8
2409,bs12_brick-bade,SemDis_glove_nf_m,bs1247,brick,1.4,1.00894,bs12,gt_main2,What is a surprising use for a BRICK?,to prop a car up on,
2410,motesf_toothbrush-5b53,SemDis_glove_nf_m,motesf9de6,toothbrush,4.4,1.00991,motesf,gt_main2,What is a surprising use for a TOOTHBRUSH?,"people use sandpaper so instead of using sandpaper, you can use a toothbrush to smoothen wood",3
2411,setal08_knife-acde,SemDis_glove_nf_m,setal08116,knife,2.3,0.78232,setal08,gt_main2,What is a surprising use for a KNIFE?,mold together to make a picture frame,3.0
2412,hmsl_paperclip-3fbd,SemDis_glove_nf_m,hmslUUCR5rl5,paperclip,2.3,0.51951,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,minature sign holder,5.0
2413,dod20_pants-5d14,SemDis_glove_nf_m,dod2024,pants,2.5,1.07591,dod20,gt_main2,What is a surprising use for PANTS?,to tie things with,1
2414,snbmo09_box-2f76,SemDis_glove_nf_m,snbmo092,box,2.0,1.21637,snbmo09,gt_main2,What is a surprising use for a BOX?,end table,2
2415,hmsl_brick-d3d4,SemDis_glove_nf_m,hmslb180td4X,brick,1.5,1.11712,hmsl,gt_main2,What is a surprising use for a BRICK?,Paper weight.,2.0
2416,setal08_knife-9cf8,SemDis_glove_nf_m,setal0827,knife,2.0,0.80206,setal08,gt_main2,What is a surprising use for a KNIFE?,to paint,5.0
2417,snbmo09_box-13c5,SemDis_glove_nf_m,snbmo0973,box,1.0,1.15945,snbmo09,gt_main2,What is a surprising use for a BOX?,put a brick into it,1
2418,setal08_knife-6125,SemDis_glove_nf_m,setal0844,knife,1.3,1.03769,setal08,gt_main2,What is a surprising use for a KNIFE?,cut clay,6.0
2419,snbmo09_box-4055,SemDis_glove_nf_m,snbmo09179,box,2.0,0.87155,snbmo09,gt_main2,What is a surprising use for a BOX?,tunnel,3
2420,betal18_box-b4c5,SemDis_glove_nf_m,betal182104,box,2.7,0.84967,betal18,gt_main2,What is a surprising use for a BOX?,Kite,
2421,snbmo09_box-8076,SemDis_glove_nf_m,snbmo09192,box,2.5,0.91402,snbmo09,gt_main2,What is a surprising use for a BOX?,shovel,4
2422,hmsl_brick-3f90,SemDis_glove_nf_m,hmslD0oEDjkj,brick,1.5,1.16517,hmsl,gt_main2,What is a surprising use for a BRICK?,use in gardens,5.0
2423,bs12_brick-f6e2,SemDis_glove_nf_m,bs1219,brick,1.4,0.89702,bs12,gt_main2,What is a surprising use for a BRICK?,to hold down a planter,
2424,dod20_table-899f,SemDis_glove_nf_m,dod2049,table,3.0,1.19648,dod20,gt_main2,What is a surprising use for a TABLE?,as a ladder to reach high places,0
2425,bs12_brick-646b,SemDis_glove_nf_m,bs1259,brick,1.4,1.17302,bs12,gt_main2,What is a surprising use for a BRICK?,decorations around flower bed,
2426,motesf_lightbulb-6f32,SemDis_glove_nf_m,motesfaab3,lightbulb,3.6,1.00635,motesf,gt_main2,What is a surprising use for a LIGHT BULB?,I will turn it sideways and use it like a rocket ship.,7
2427,hmsl_paperclip-ec7b,SemDis_glove_nf_m,hmsl0BXXso67,paperclip,3.5,1.4445,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,to hold up a plant stem,6.0
2428,setal08_knife-f6a4,SemDis_glove_nf_m,setal08170,knife,2.0,0.6814100000000001,setal08,gt_main2,What is a surprising use for a KNIFE?,arrow,3.0
2429,snb17_rope-c197,SemDis_glove_nf_m,snb176,rope,1.3,0.87771,snb17,gt_main2,What is a surprising use for a ROPE?,use it to pull a car,
2430,dod20_bottle-bf4f,SemDis_glove_nf_m,dod2073,bottle,4.2,1.13947,dod20,gt_main2,What is a surprising use for a BOTTLE?,lamp base,7
2431,snb17_rope-b290,SemDis_glove_nf_m,snb17126,rope,1.2,0.7401800000000001,snb17,gt_main2,What is a surprising use for a ROPE?,a swing,
2432,hmsl_brick-b8b3,SemDis_glove_nf_m,hmsl3rG4FDn6,brick,2.2,0.94792,hmsl,gt_main2,What is a surprising use for a BRICK?,Squish a bug,3.0
2433,setal08_brick-fbd5,SemDis_glove_nf_m,setal08155,brick,2.3,1.10936,setal08,gt_main2,What is a surprising use for a BRICK?,shattered & cemented to make mosaics,8.0
2434,setal08_brick-d9c7,SemDis_glove_nf_m,setal0833,brick,1.4,1.09744,setal08,gt_main2,What is a surprising use for a BRICK?,swimming pool,7.0
2435,hmsl_brick-5cfb,SemDis_glove_nf_m,hmsl8tmPV3b2,brick,2.5,1.18668,hmsl,gt_main2,What is a surprising use for a BRICK?,use to hold your place in line,8.0
2436,setal08_knife-a339,SemDis_glove_nf_m,setal083,knife,1.7000000000000002,0.7108099999999999,setal08,gt_main2,What is a surprising use for a KNIFE?,as a toothpick,5.0
2437,setal08_knife-1958,SemDis_glove_nf_m,setal08230,knife,2.0,1.07893,setal08,gt_main2,What is a surprising use for a KNIFE?,reflect the sun,5.0
2438,setal08_brick-74d1,SemDis_glove_nf_m,setal0879,brick,1.3,0.8073,setal08,gt_main2,What is a surprising use for a BRICK?,device for gaining entry into a locked window,5.0
2439,motesf_ball-2002,SemDis_glove_nf_m,motesf7f6f,ball,1.9,1.09004,motesf,gt_main2,What is a surprising use for a BALL?,bounce it high,5
2440,snbmo09_brick-48f2,SemDis_glove_nf_m,snbmo0929,brick,3.0,1.16184,snbmo09,gt_main2,What is a surprising use for a BRICK?,measure how deep a body of water is,2
2441,motesf_spoon-f0e0,SemDis_glove_nf_m,motesf1700,spoon,2.4,1.07221,motesf,gt_main2,What is a surprising use for a SPOON?,you can use the spoon to dig out dirt in your backyard,5
2442,setal08_knife-090a,SemDis_glove_nf_m,setal0859,knife,1.7000000000000002,0.99004,setal08,gt_main2,What is a surprising use for a KNIFE?,loosen lids,4.0
2443,snb17_box-a43d,SemDis_glove_nf_m,snb17107,box,1.7000000000000002,0.85222,snb17,gt_main2,What is a surprising use for a BOX?,Diorama presentation,
2444,snbmo09_brick-7d85,SemDis_glove_nf_m,snbmo09116,brick,3.1,0.8853,snbmo09,gt_main2,What is a surprising use for a BRICK?,drum,9
2445,snbmo09_box-8884,SemDis_glove_nf_m,snbmo0979,box,2.0,0.75136,snbmo09,gt_main2,What is a surprising use for a BOX?,use it as a halloween costume,6
2446,snbmo09_brick-1bf9,SemDis_glove_nf_m,snbmo09200,brick,2.8,1.075,snbmo09,gt_main2,What is a surprising use for a BRICK?,strap on some leather and use as shoes,4
2447,hmsl_brick-27ab,SemDis_glove_nf_m,hmsl66jawKKi,brick,1.5,1.01045,hmsl,gt_main2,What is a surprising use for a BRICK?,build a road cobblestone,6.0
2448,bs12_brick-607b,SemDis_glove_nf_m,bs1242,brick,1.4,0.91165,bs12,gt_main2,What is a surprising use for a BRICK?,dirt remover,
2449,snb17_rope-8585,SemDis_glove_nf_m,snb1722,rope,1.7000000000000002,0.9486,snb17,gt_main2,What is a surprising use for a ROPE?,a shoestring,
2450,motesf_pencil-5607,SemDis_glove_nf_m,motesf7588,pencil,4.1,1.07565,motesf,gt_main2,What is a surprising use for a PENCIL?,A surprising use for a pencil could be a wheel,4
2451,hmsl_brick-c28d,SemDis_glove_nf_m,hmsl01VqTes5,brick,1.7000000000000002,0.9391,hmsl,gt_main2,What is a surprising use for a BRICK?,build bookshelves ,3.0
2452,motesp-g1_hat-15CP,SemDis_glove_nf_m,15CP,hat,3.2,1.23171,motesp,gt_main2,What is a surprising use for a HAT?,Cut the hat until it looks like a headband then you will have a basketball headband. ,
2453,setal08_knife-ec93,SemDis_glove_nf_m,setal08205,knife,1.7000000000000002,1.22842,setal08,gt_main2,What is a surprising use for a KNIFE?,use as scissors for cutting out material,7.0
2454,hmsl_paperclip-30b5,SemDis_glove_nf_m,hmslLUdy216o,paperclip,3.8,1.10391,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,Squeeze narrow hose,5.0
2455,dod20_table-b855,SemDis_glove_nf_m,dod2063,table,2.0,0.56395,dod20,gt_main2,What is a surprising use for a TABLE?,chair,2
2456,bs12_brick-aa15,SemDis_glove_nf_m,bs12101,brick,3.8,1.19255,bs12,gt_main2,What is a surprising use for a BRICK?,Use it as a bed in a doll house,
2457,snbmo09_box-8de0,SemDis_glove_nf_m,snbmo09113,box,1.8,0.7487900000000001,snbmo09,gt_main2,What is a surprising use for a BOX?,turn it over and use it as a table,4
2458,snbmo09_box-407b,SemDis_glove_nf_m,snbmo0969,box,2.2,1.10012,snbmo09,gt_main2,What is a surprising use for a BOX?,gut it with volatile chemicals and use it to impair animals or mess with memory or consiousness,3
2459,dod20_shoe-bae3,SemDis_glove_nf_m,dod2090,shoe,2.7,0.96087,dod20,gt_main2,What is a surprising use for a SHOE?,kill a spider,5
2460,snb17_box-6f5e,SemDis_glove_nf_m,snb17141,box,1.3,0.76021,snb17,gt_main2,What is a surprising use for a BOX?,eat in a,
2461,snbmo09_brick-eb27,SemDis_glove_nf_m,snbmo09175,brick,2.0,1.14882,snbmo09,gt_main2,What is a surprising use for a BRICK?,ankle  weights,2
2462,hmsl_brick-7729,SemDis_glove_nf_m,hmslb180td4X,brick,1.7000000000000002,0.81042,hmsl,gt_main2,What is a surprising use for a BRICK?,Use several to hold a tarp in place,4.0
2463,dod20_shovel-e228,SemDis_glove_nf_m,dod2072,shovel,1.0,0.84137,dod20,gt_main2,What is a surprising use for a SHOVEL?,shoveling dirt,0
2464,motesf_bottle-a9f4,SemDis_glove_nf_m,motesf2723,bottle,1.9,0.94578,motesf,gt_main2,What is a surprising use for a BOTTLE?,flipping it into the trash,3
2465,betal18_box-5646,SemDis_glove_nf_m,betal182040,box,2.0,0.78493,betal18,gt_main2,What is a surprising use for a BOX?,lamp,
2466,snb17_box-4cf2,SemDis_glove_nf_m,snb1798,box,1.0,0.83261,snb17,gt_main2,What is a surprising use for a BOX?,water,
2467,snb17_rope-8f65,SemDis_glove_nf_m,snb17108,rope,2.3,1.05485,snb17,gt_main2,What is a surprising use for a ROPE?,sling shot,
2468,dod20_fork-753e,SemDis_glove_nf_m,dod2019,fork,3.3,1.08637,dod20,gt_main2,What is a surprising use for a FORK?,artwork,2
2469,dod20_pants-09ee,SemDis_glove_nf_m,dod2019,pants,4.3,1.02013,dod20,gt_main2,What is a surprising use for PANTS?,butterfly net,4
2470,dod20_table-a654,SemDis_glove_nf_m,dod2085,table,2.3,0.74091,dod20,gt_main2,What is a surprising use for a TABLE?,gather,5
2471,snb17_box-1730,SemDis_glove_nf_m,snb1778,box,3.0,0.75279,snb17,gt_main2,What is a surprising use for a BOX?,Use the as a black on stage during a theatre improv activity,
2472,hmsl_paperclip-69f3,SemDis_glove_nf_m,hmslHC0uORy6,paperclip,2.3,0.95373,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,clean your fingernails,5.0
2473,hmsl_brick-fed5,SemDis_glove_nf_m,hmslM5603YCQ,brick,1.2,0.7272700000000001,hmsl,gt_main2,What is a surprising use for a BRICK?,offices,2.0
2474,motesf_toothbrush-e5b9,SemDis_glove_nf_m,motesf6883,toothbrush,2.7,1.00075,motesf,gt_main2,What is a surprising use for a TOOTHBRUSH?,clean a phone,4
2475,betal18_rope-be88,SemDis_glove_nf_m,betal182082,rope,1.9,0.92862,betal18,gt_main2,What is a surprising use for a ROPE?,purse string,
2476,motesf_ball-afa6,SemDis_glove_nf_m,motesf41f1,ball,1.3,1.05591,motesf,gt_main2,What is a surprising use for a BALL?,Playing baseball.,3
2477,dod20_book-887c,SemDis_glove_nf_m,dod2062,book,3.5,1.02996,dod20,gt_main2,What is a surprising use for a BOOK?,use as a pillow,16
2478,motesf_pencil-a4d2,SemDis_glove_nf_m,motesf1429,pencil,2.7,0.9429,motesf,gt_main2,What is a surprising use for a PENCIL?,use it as a stick as a drum.,7
2479,bs12_brick-39dd,SemDis_glove_nf_m,bs1261,brick,3.8,1.13879,bs12,gt_main2,What is a surprising use for a BRICK?,Someone could drill holes in the top and put their toothbrushes in it.,
2480,bs12_brick-cf77,SemDis_glove_nf_m,bs1283,brick,1.4,1.06022,bs12,gt_main2,What is a surprising use for a BRICK?,Very uncomfortable shoe sole,
2481,setal08_brick-6fca,SemDis_glove_nf_m,setal0898,brick,1.3,1.04964,setal08,gt_main2,What is a surprising use for a BRICK?,prop something up,3.0
2482,motesf_spoon-67a9,SemDis_glove_nf_m,motesf698d,spoon,2.7,0.95342,motesf,gt_main2,What is a surprising use for a SPOON?,a mini catapult,2
2483,snbmo09_knife-2608,SemDis_glove_nf_m,snbmo09146,knife,1.0,1.12515,snbmo09,gt_main2,What is a surprising use for a KNIFE?,cut your own hair,8
2484,bs12_brick-c5f9,SemDis_glove_nf_m,bs1257,brick,1.8,1.02454,bs12,gt_main2,What is a surprising use for a BRICK?,muse,
2485,snbmo09_box-7f43,SemDis_glove_nf_m,snbmo0997,box,2.0,1.02479,snbmo09,gt_main2,What is a surprising use for a BOX?,to collect rainwater,3
2486,setal08_brick-7fe2,SemDis_glove_nf_m,setal08216,brick,1.0,1.11203,setal08,gt_main2,What is a surprising use for a BRICK?,build a fort,3.0
2487,motesf_ball-dbf6,SemDis_glove_nf_m,motesf8f14,ball,1.9,1.22584,motesf,gt_main2,What is a surprising use for a BALL?,you can make a chair with a ball,5
2488,bs12_brick-62ec,SemDis_glove_nf_m,bs12103,brick,1.0,0.52744,bs12,gt_main2,What is a surprising use for a BRICK?,a chimney,
2489,snbmo09_box-685d,SemDis_glove_nf_m,snbmo0961,box,3.0,0.7012,snbmo09,gt_main2,What is a surprising use for a BOX?,"play ""hop over the box""",3
2490,motesf_sock-6023,SemDis_glove_nf_m,motesf539f,sock,4.4,0.9651,motesf,gt_main2,What is a surprising use for a SOCK?,you could use it for ASMR,8
2491,snbmo09_knife-32af,SemDis_glove_nf_m,snbmo0955,knife,1.0,1.17004,snbmo09,gt_main2,What is a surprising use for a KNIFE?,eat something,8
2492,dod20_book-4f92,SemDis_glove_nf_m,dod2060,book,3.0,1.31697,dod20,gt_main2,What is a surprising use for a BOOK?,air conditioning,6
2493,snbmo09_knife-2a75,SemDis_glove_nf_m,snbmo0991,knife,1.0,0.5918300000000001,snbmo09,gt_main2,What is a surprising use for a KNIFE?,to slice,1
2494,dod20_tire-04f6,SemDis_glove_nf_m,dod2051,tire,3.0,0.89408,dod20,gt_main2,What is a surprising use for a TIRE?,use it for an art project or as an object in a photograph,1
2495,bs12_brick-c5b1,SemDis_glove_nf_m,bs1232,brick,2.2,0.83194,bs12,gt_main2,What is a surprising use for a BRICK?,make students balance on their head once they have done something bad,
2496,bs12_brick-a524,SemDis_glove_nf_m,bs1223,brick,3.8,0.7939499999999999,bs12,gt_main2,What is a surprising use for a BRICK?,If you grind the up you could make an awesome Sauce.,
2497,hmsl_paperclip-85d5,SemDis_glove_nf_m,hmslbCCPp06L,paperclip,1.8,0.87727,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,clasp,3.0
2498,setal08_brick-897c,SemDis_glove_nf_m,setal08126,brick,1.7000000000000002,1.05624,setal08,gt_main2,What is a surprising use for a BRICK?,harm,16.0
2499,hmsl_brick-2664,SemDis_glove_nf_m,hmslEO5hLP9v,brick,2.2,1.14711,hmsl,gt_main2,What is a surprising use for a BRICK?,Stepped on in order to reach something on a high shelf,2.0
2500,motesf_toothbrush-7be6,SemDis_glove_nf_m,motesf6364,toothbrush,2.7,0.84836,motesf,gt_main2,What is a surprising use for a TOOTHBRUSH?,brushing dog hair,3
2501,setal08_brick-c301,SemDis_glove_nf_m,setal08147,brick,1.7000000000000002,1.14324,setal08,gt_main2,What is a surprising use for a BRICK?,fix a broken chair leg,9.0
2502,betal18_rope-f455,SemDis_glove_nf_m,betal182020,rope,2.1,0.90533,betal18,gt_main2,What is a surprising use for a ROPE?,twisted up a candle holder,
2503,setal08_brick-c964,SemDis_glove_nf_m,setal08186,brick,1.7000000000000002,1.09233,setal08,gt_main2,What is a surprising use for a BRICK?,weights to lift with,4.0
2504,hmsl_paperclip-7fd4,SemDis_glove_nf_m,hmsljabz8ZMA,paperclip,2.3,0.95373,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,clean fingernails,2.0
