,id,model,participant,prompt,target,predicted,src,split,question,response,response_num
2412,hmsl_paperclip-3fbd,SemDis_TASA_nf_m,hmslUUCR5rl5,paperclip,2.3,0.94968,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,minature sign holder,5.0
2413,dod20_pants-5d14,SemDis_TASA_nf_m,dod2024,pants,2.5,0.91632,dod20,gt_main2,What is a surprising use for PANTS?,to tie things with,1
2414,snbmo09_box-2f76,SemDis_TASA_nf_m,snbmo092,box,2.0,1.08051,snbmo09,gt_main2,What is a surprising use for a BOX?,end table,2
2415,hmsl_brick-d3d4,SemDis_TASA_nf_m,hmslb180td4X,brick,1.5,1.00282,hmsl,gt_main2,What is a surprising use for a BRICK?,Paper weight.,2.0
2416,setal08_knife-9cf8,SemDis_TASA_nf_m,setal0827,knife,2.0,0.9707,setal08,gt_main2,What is a surprising use for a KNIFE?,to paint,5.0
2417,snbmo09_box-13c5,SemDis_TASA_nf_m,snbmo0973,box,1.0,1.07746,snbmo09,gt_main2,What is a surprising use for a BOX?,put a brick into it,1
2418,setal08_knife-6125,SemDis_TASA_nf_m,setal0844,knife,1.3,0.93804,setal08,gt_main2,What is a surprising use for a KNIFE?,cut clay,6.0
2419,snbmo09_box-4055,SemDis_TASA_nf_m,snbmo09179,box,2.0,0.95539,snbmo09,gt_main2,What is a surprising use for a BOX?,tunnel,3
2420,betal18_box-b4c5,SemDis_TASA_nf_m,betal182104,box,2.7,1.05994,betal18,gt_main2,What is a surprising use for a BOX?,Kite,
2421,snbmo09_box-8076,SemDis_TASA_nf_m,snbmo09192,box,2.5,0.83154,snbmo09,gt_main2,What is a surprising use for a BOX?,shovel,4
2422,hmsl_brick-3f90,SemDis_TASA_nf_m,hmslD0oEDjkj,brick,1.5,1.0088,hmsl,gt_main2,What is a surprising use for a BRICK?,use in gardens,5.0
2423,bs12_brick-f6e2,SemDis_TASA_nf_m,bs1219,brick,1.4,0.99973,bs12,gt_main2,What is a surprising use for a BRICK?,to hold down a planter,
2424,dod20_table-899f,SemDis_TASA_nf_m,dod2049,table,3.0,0.94734,dod20,gt_main2,What is a surprising use for a TABLE?,as a ladder to reach high places,0
2425,bs12_brick-646b,SemDis_TASA_nf_m,bs1259,brick,1.4,1.00489,bs12,gt_main2,What is a surprising use for a BRICK?,decorations around flower bed,
2426,motesf_lightbulb-6f32,SemDis_TASA_nf_m,motesfaab3,lightbulb,3.6,0.97489,motesf,gt_main2,What is a surprising use for a LIGHT BULB?,I will turn it sideways and use it like a rocket ship.,7
2427,hmsl_paperclip-ec7b,SemDis_TASA_nf_m,hmsl0BXXso67,paperclip,3.5,1.02024,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,to hold up a plant stem,6.0
2428,setal08_knife-f6a4,SemDis_TASA_nf_m,setal08170,knife,2.0,0.97415,setal08,gt_main2,What is a surprising use for a KNIFE?,arrow,3.0
2429,snb17_rope-c197,SemDis_TASA_nf_m,snb176,rope,1.3,1.11159,snb17,gt_main2,What is a surprising use for a ROPE?,use it to pull a car,
2430,dod20_bottle-bf4f,SemDis_TASA_nf_m,dod2073,bottle,4.2,1.05649,dod20,gt_main2,What is a surprising use for a BOTTLE?,lamp base,7
2431,snb17_rope-b290,SemDis_TASA_nf_m,snb17126,rope,1.2,0.65175,snb17,gt_main2,What is a surprising use for a ROPE?,a swing,
2432,hmsl_brick-b8b3,SemDis_TASA_nf_m,hmsl3rG4FDn6,brick,2.2,0.94611,hmsl,gt_main2,What is a surprising use for a BRICK?,Squish a bug,3.0
2433,setal08_brick-fbd5,SemDis_TASA_nf_m,setal08155,brick,2.3,0.93732,setal08,gt_main2,What is a surprising use for a BRICK?,shattered & cemented to make mosaics,8.0
2434,setal08_brick-d9c7,SemDis_TASA_nf_m,setal0833,brick,1.4,1.07781,setal08,gt_main2,What is a surprising use for a BRICK?,swimming pool,7.0
2435,hmsl_brick-5cfb,SemDis_TASA_nf_m,hmsl8tmPV3b2,brick,2.5,0.94628,hmsl,gt_main2,What is a surprising use for a BRICK?,use to hold your place in line,8.0
2436,setal08_knife-a339,SemDis_TASA_nf_m,setal083,knife,1.7000000000000002,1.02972,setal08,gt_main2,What is a surprising use for a KNIFE?,as a toothpick,5.0
2437,setal08_knife-1958,SemDis_TASA_nf_m,setal08230,knife,2.0,1.07192,setal08,gt_main2,What is a surprising use for a KNIFE?,reflect the sun,5.0
2438,setal08_brick-74d1,SemDis_TASA_nf_m,setal0879,brick,1.3,0.99803,setal08,gt_main2,What is a surprising use for a BRICK?,device for gaining entry into a locked window,5.0
2439,motesf_ball-2002,SemDis_TASA_nf_m,motesf7f6f,ball,1.9,1.2545,motesf,gt_main2,What is a surprising use for a BALL?,bounce it high,5
2440,snbmo09_brick-48f2,SemDis_TASA_nf_m,snbmo0929,brick,3.0,1.07122,snbmo09,gt_main2,What is a surprising use for a BRICK?,measure how deep a body of water is,2
2441,motesf_spoon-f0e0,SemDis_TASA_nf_m,motesf1700,spoon,2.4,1.06934,motesf,gt_main2,What is a surprising use for a SPOON?,you can use the spoon to dig out dirt in your backyard,5
2442,setal08_knife-090a,SemDis_TASA_nf_m,setal0859,knife,1.7000000000000002,1.03133,setal08,gt_main2,What is a surprising use for a KNIFE?,loosen lids,4.0
2443,snb17_box-a43d,SemDis_TASA_nf_m,snb17107,box,1.7000000000000002,1.043,snb17,gt_main2,What is a surprising use for a BOX?,Diorama presentation,
2444,snbmo09_brick-7d85,SemDis_TASA_nf_m,snbmo09116,brick,3.1,1.07748,snbmo09,gt_main2,What is a surprising use for a BRICK?,drum,9
2445,snbmo09_box-8884,SemDis_TASA_nf_m,snbmo0979,box,2.0,0.92082,snbmo09,gt_main2,What is a surprising use for a BOX?,use it as a halloween costume,6
2446,snbmo09_brick-1bf9,SemDis_TASA_nf_m,snbmo09200,brick,2.8,1.06918,snbmo09,gt_main2,What is a surprising use for a BRICK?,strap on some leather and use as shoes,4
2447,hmsl_brick-27ab,SemDis_TASA_nf_m,hmsl66jawKKi,brick,1.5,0.93356,hmsl,gt_main2,What is a surprising use for a BRICK?,build a road cobblestone,6.0
2448,bs12_brick-607b,SemDis_TASA_nf_m,bs1242,brick,1.4,1.05339,bs12,gt_main2,What is a surprising use for a BRICK?,dirt remover,
2449,snb17_rope-8585,SemDis_TASA_nf_m,snb1722,rope,1.7000000000000002,0.8431299999999999,snb17,gt_main2,What is a surprising use for a ROPE?,a shoestring,
2450,motesf_pencil-5607,SemDis_TASA_nf_m,motesf7588,pencil,4.1,1.0017,motesf,gt_main2,What is a surprising use for a PENCIL?,A surprising use for a pencil could be a wheel,4
2451,hmsl_brick-c28d,SemDis_TASA_nf_m,hmsl01VqTes5,brick,1.7000000000000002,1.02533,hmsl,gt_main2,What is a surprising use for a BRICK?,build bookshelves ,3.0
2452,motesp-g1_hat-15CP,SemDis_TASA_nf_m,15CP,hat,3.2,0.9701,motesp,gt_main2,What is a surprising use for a HAT?,Cut the hat until it looks like a headband then you will have a basketball headband. ,
2453,setal08_knife-ec93,SemDis_TASA_nf_m,setal08205,knife,1.7000000000000002,1.05377,setal08,gt_main2,What is a surprising use for a KNIFE?,use as scissors for cutting out material,7.0
2454,hmsl_paperclip-30b5,SemDis_TASA_nf_m,hmslLUdy216o,paperclip,3.8,0.91062,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,Squeeze narrow hose,5.0
2455,dod20_table-b855,SemDis_TASA_nf_m,dod2063,table,2.0,0.44143,dod20,gt_main2,What is a surprising use for a TABLE?,chair,2
2456,bs12_brick-aa15,SemDis_TASA_nf_m,bs12101,brick,3.8,0.96807,bs12,gt_main2,What is a surprising use for a BRICK?,Use it as a bed in a doll house,
2457,snbmo09_box-8de0,SemDis_TASA_nf_m,snbmo09113,box,1.8,0.86629,snbmo09,gt_main2,What is a surprising use for a BOX?,turn it over and use it as a table,4
2458,snbmo09_box-407b,SemDis_TASA_nf_m,snbmo0969,box,2.2,1.0033,snbmo09,gt_main2,What is a surprising use for a BOX?,gut it with volatile chemicals and use it to impair animals or mess with memory or consiousness,3
2459,dod20_shoe-bae3,SemDis_TASA_nf_m,dod2090,shoe,2.7,0.98174,dod20,gt_main2,What is a surprising use for a SHOE?,kill a spider,5
2460,snb17_box-6f5e,SemDis_TASA_nf_m,snb17141,box,1.3,1.02616,snb17,gt_main2,What is a surprising use for a BOX?,eat in a,
2461,snbmo09_brick-eb27,SemDis_TASA_nf_m,snbmo09175,brick,2.0,1.0374,snbmo09,gt_main2,What is a surprising use for a BRICK?,ankle  weights,2
2462,hmsl_brick-7729,SemDis_TASA_nf_m,hmslb180td4X,brick,1.7000000000000002,1.05285,hmsl,gt_main2,What is a surprising use for a BRICK?,Use several to hold a tarp in place,4.0
2463,dod20_shovel-e228,SemDis_TASA_nf_m,dod2072,shovel,1.0,0.88028,dod20,gt_main2,What is a surprising use for a SHOVEL?,shoveling dirt,0
2464,motesf_bottle-a9f4,SemDis_TASA_nf_m,motesf2723,bottle,1.9,1.04851,motesf,gt_main2,What is a surprising use for a BOTTLE?,flipping it into the trash,3
2465,betal18_box-5646,SemDis_TASA_nf_m,betal182040,box,2.0,0.90883,betal18,gt_main2,What is a surprising use for a BOX?,lamp,
2466,snb17_box-4cf2,SemDis_TASA_nf_m,snb1798,box,1.0,1.03126,snb17,gt_main2,What is a surprising use for a BOX?,water,
2467,snb17_rope-8f65,SemDis_TASA_nf_m,snb17108,rope,2.3,1.08195,snb17,gt_main2,What is a surprising use for a ROPE?,sling shot,
2468,dod20_fork-753e,SemDis_TASA_nf_m,dod2019,fork,3.3,0.99018,dod20,gt_main2,What is a surprising use for a FORK?,artwork,2
2469,dod20_pants-09ee,SemDis_TASA_nf_m,dod2019,pants,4.3,1.00182,dod20,gt_main2,What is a surprising use for PANTS?,butterfly net,4
2470,dod20_table-a654,SemDis_TASA_nf_m,dod2085,table,2.3,1.00745,dod20,gt_main2,What is a surprising use for a TABLE?,gather,5
2471,snb17_box-1730,SemDis_TASA_nf_m,snb1778,box,3.0,0.95522,snb17,gt_main2,What is a surprising use for a BOX?,Use the as a black on stage during a theatre improv activity,
2472,hmsl_paperclip-69f3,SemDis_TASA_nf_m,hmslHC0uORy6,paperclip,2.3,0.96021,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,clean your fingernails,5.0
2473,hmsl_brick-fed5,SemDis_TASA_nf_m,hmslM5603YCQ,brick,1.2,0.91276,hmsl,gt_main2,What is a surprising use for a BRICK?,offices,2.0
2474,motesf_toothbrush-e5b9,SemDis_TASA_nf_m,motesf6883,toothbrush,2.7,1.10831,motesf,gt_main2,What is a surprising use for a TOOTHBRUSH?,clean a phone,4
2475,betal18_rope-be88,SemDis_TASA_nf_m,betal182082,rope,1.9,0.99803,betal18,gt_main2,What is a surprising use for a ROPE?,purse string,
2476,motesf_ball-afa6,SemDis_TASA_nf_m,motesf41f1,ball,1.3,1.04619,motesf,gt_main2,What is a surprising use for a BALL?,Playing baseball.,3
2477,dod20_book-887c,SemDis_TASA_nf_m,dod2062,book,3.5,1.00454,dod20,gt_main2,What is a surprising use for a BOOK?,use as a pillow,16
2478,motesf_pencil-a4d2,SemDis_TASA_nf_m,motesf1429,pencil,2.7,1.01071,motesf,gt_main2,What is a surprising use for a PENCIL?,use it as a stick as a drum.,7
2479,bs12_brick-39dd,SemDis_TASA_nf_m,bs1261,brick,3.8,0.97535,bs12,gt_main2,What is a surprising use for a BRICK?,Someone could drill holes in the top and put their toothbrushes in it.,
2480,bs12_brick-cf77,SemDis_TASA_nf_m,bs1283,brick,1.4,1.03942,bs12,gt_main2,What is a surprising use for a BRICK?,Very uncomfortable shoe sole,
2481,setal08_brick-6fca,SemDis_TASA_nf_m,setal0898,brick,1.3,1.02528,setal08,gt_main2,What is a surprising use for a BRICK?,prop something up,3.0
2482,motesf_spoon-67a9,SemDis_TASA_nf_m,motesf698d,spoon,2.7,0.92924,motesf,gt_main2,What is a surprising use for a SPOON?,a mini catapult,2
2483,snbmo09_knife-2608,SemDis_TASA_nf_m,snbmo09146,knife,1.0,0.98175,snbmo09,gt_main2,What is a surprising use for a KNIFE?,cut your own hair,8
2484,bs12_brick-c5f9,SemDis_TASA_nf_m,bs1257,brick,1.8,1.03746,bs12,gt_main2,What is a surprising use for a BRICK?,muse,
2485,snbmo09_box-7f43,SemDis_TASA_nf_m,snbmo0997,box,2.0,1.00026,snbmo09,gt_main2,What is a surprising use for a BOX?,to collect rainwater,3
2486,setal08_brick-7fe2,SemDis_TASA_nf_m,setal08216,brick,1.0,0.90217,setal08,gt_main2,What is a surprising use for a BRICK?,build a fort,3.0
2487,motesf_ball-dbf6,SemDis_TASA_nf_m,motesf8f14,ball,1.9,0.83873,motesf,gt_main2,What is a surprising use for a BALL?,you can make a chair with a ball,5
2488,bs12_brick-62ec,SemDis_TASA_nf_m,bs12103,brick,1.0,0.68573,bs12,gt_main2,What is a surprising use for a BRICK?,a chimney,
2489,snbmo09_box-685d,SemDis_TASA_nf_m,snbmo0961,box,3.0,1.20821,snbmo09,gt_main2,What is a surprising use for a BOX?,"play ""hop over the box""",3
2490,motesf_sock-6023,SemDis_TASA_nf_m,motesf539f,sock,4.4,1.05778,motesf,gt_main2,What is a surprising use for a SOCK?,you could use it for ASMR,8
2491,snbmo09_knife-32af,SemDis_TASA_nf_m,snbmo0955,knife,1.0,0.97472,snbmo09,gt_main2,What is a surprising use for a KNIFE?,eat something,8
2492,dod20_book-4f92,SemDis_TASA_nf_m,dod2060,book,3.0,1.08349,dod20,gt_main2,What is a surprising use for a BOOK?,air conditioning,6
2493,snbmo09_knife-2a75,SemDis_TASA_nf_m,snbmo0991,knife,1.0,0.7341599999999999,snbmo09,gt_main2,What is a surprising use for a KNIFE?,to slice,1
2494,dod20_tire-04f6,SemDis_TASA_nf_m,dod2051,tire,3.0,0.91355,dod20,gt_main2,What is a surprising use for a TIRE?,use it for an art project or as an object in a photograph,1
2495,bs12_brick-c5b1,SemDis_TASA_nf_m,bs1232,brick,2.2,0.97831,bs12,gt_main2,What is a surprising use for a BRICK?,make students balance on their head once they have done something bad,
2496,bs12_brick-a524,SemDis_TASA_nf_m,bs1223,brick,3.8,1.06124,bs12,gt_main2,What is a surprising use for a BRICK?,If you grind the up you could make an awesome Sauce.,
2497,hmsl_paperclip-85d5,SemDis_TASA_nf_m,hmslbCCPp06L,paperclip,1.8,0.95198,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,clasp,3.0
2498,setal08_brick-897c,SemDis_TASA_nf_m,setal08126,brick,1.7000000000000002,1.05453,setal08,gt_main2,What is a surprising use for a BRICK?,harm,16.0
2499,hmsl_brick-2664,SemDis_TASA_nf_m,hmslEO5hLP9v,brick,2.2,1.04255,hmsl,gt_main2,What is a surprising use for a BRICK?,Stepped on in order to reach something on a high shelf,2.0
2500,motesf_toothbrush-7be6,SemDis_TASA_nf_m,motesf6364,toothbrush,2.7,0.87582,motesf,gt_main2,What is a surprising use for a TOOTHBRUSH?,brushing dog hair,3
2501,setal08_brick-c301,SemDis_TASA_nf_m,setal08147,brick,1.7000000000000002,1.03624,setal08,gt_main2,What is a surprising use for a BRICK?,fix a broken chair leg,9.0
2502,betal18_rope-f455,SemDis_TASA_nf_m,betal182020,rope,2.1,0.94173,betal18,gt_main2,What is a surprising use for a ROPE?,twisted up a candle holder,
2503,setal08_brick-c964,SemDis_TASA_nf_m,setal08186,brick,1.7000000000000002,1.02694,setal08,gt_main2,What is a surprising use for a BRICK?,weights to lift with,4.0
2504,hmsl_paperclip-7fd4,SemDis_TASA_nf_m,hmsljabz8ZMA,paperclip,2.3,0.96021,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,clean fingernails,2.0
2505,dod20_tire-e034,SemDis_TASA_nf_m,dod2058,tire,2.5,1.02057,dod20,gt_main2,What is a surprising use for a TIRE?,swing seat,0
2506,snbmo09_brick-732f,SemDis_TASA_nf_m,snbmo09184,brick,1.0,1.08304,snbmo09,gt_main2,What is a surprising use for a BRICK?,to make a house,1
2507,hmsl_paperclip-ff89,SemDis_TASA_nf_m,hmslG63FgMsT,paperclip,1.0,1.06687,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,hold,10.0
2508,snbmo09_box-3c0a,SemDis_TASA_nf_m,snbmo0976,box,1.3,0.95624,snbmo09,gt_main2,What is a surprising use for a BOX?,to hide things in,10
2509,snb17_box-93ef,SemDis_TASA_nf_m,snb1753,box,2.0,1.01072,snb17,gt_main2,What is a surprising use for a BOX?,Imaginary Car,
2510,dod20_brick-7112,SemDis_TASA_nf_m,dod2053,brick,2.8,0.97091,dod20,gt_main2,What is a surprising use for a BRICK?,car stop,9
2511,snbmo09_knife-0bfd,SemDis_TASA_nf_m,snbmo09171,knife,3.0,1.03622,snbmo09,gt_main2,What is a surprising use for a KNIFE?,a metal stick figure,2
2512,bs12_brick-9c86,SemDis_TASA_nf_m,bs1270,brick,1.0,1.08906,bs12,gt_main2,What is a surprising use for a BRICK?,pool,
2513,motesf_ball-9261,SemDis_TASA_nf_m,motesf53c3,ball,3.0,0.99057,motesf,gt_main2,What is a surprising use for a BALL?,Covering the ball in cement and throwing it at your friends like snowballs,3
2514,bs12_brick-f242,SemDis_TASA_nf_m,bs12131,brick,1.0,1.03377,bs12,gt_main2,What is a surprising use for a BRICK?,to make steps,
2515,bs12_brick-bf58,SemDis_TASA_nf_m,bs1212,brick,1.4,1.06636,bs12,gt_main2,What is a surprising use for a BRICK?,ankle weight,
2516,motesp-g1_pencil-20HL,SemDis_TASA_nf_m,20HL,pencil,3.9,0.92369,motesp,gt_main2,What is a surprising use for a PENCIL?,Using them as rhino horns. ,
2517,snb17_box-e7eb,SemDis_TASA_nf_m,snb17100,box,2.0,0.97097,snb17,gt_main2,What is a surprising use for a BOX?,soccer goal/net,
2518,betal18_box-b743,SemDis_TASA_nf_m,betal182141,box,1.6,0.94694,betal18,gt_main2,What is a surprising use for a BOX?,A rocket ship,
2519,motesf_toothbrush-fabd,SemDis_TASA_nf_m,motesf2f2b,toothbrush,3.3,1.02513,motesf,gt_main2,What is a surprising use for a TOOTHBRUSH?,You could use it as a paintbrush,5
2520,motesf_lightbulb-599d,SemDis_TASA_nf_m,motesf1ff8,lightbulb,1.6,0.87974,motesf,gt_main2,What is a surprising use for a LIGHT BULB?,to switch it on,3
2521,motesf_spoon-7689,SemDis_TASA_nf_m,motesf4f6f,spoon,3.6,0.96432,motesf,gt_main2,What is a surprising use for a SPOON?,One surprising use for a spoon is to use a ping pong ball and hit it with the spoon.,1
2522,motesf_sock-0a07,SemDis_TASA_nf_m,motesfefe9,sock,3.9,1.02696,motesf,gt_main2,What is a surprising use for a SOCK?,Put rats in it and beat against the wall,5
2523,bs12_brick-deb5,SemDis_TASA_nf_m,bs1284,brick,2.2,1.01261,bs12,gt_main2,What is a surprising use for a BRICK?,rick as a tool to write with,
2524,motesf_lightbulb-ad29,SemDis_TASA_nf_m,motesfa3f3,lightbulb,1.6,0.93057,motesf,gt_main2,What is a surprising use for a LIGHT BULB?,you can make as a flashlight.,5
2525,bs12_brick-6400,SemDis_TASA_nf_m,bs1212,brick,2.2,1.09199,bs12,gt_main2,What is a surprising use for a BRICK?,earrings,
2526,betal18_rope-45fb,SemDis_TASA_nf_m,betal182002,rope,1.9,0.84328,betal18,gt_main2,What is a surprising use for a ROPE?,mat,
2527,setal08_brick-d7ae,SemDis_TASA_nf_m,setal08147,brick,2.3,0.99687,setal08,gt_main2,What is a surprising use for a BRICK?,hold a gas pedal down,4.0
2528,motesf_bottle-9cd3,SemDis_TASA_nf_m,motesf158f,bottle,1.6,0.97688,motesf,gt_main2,What is a surprising use for a BOTTLE?,is hot to drink a water,4
2529,dod20_tire-0cb9,SemDis_TASA_nf_m,dod2023,tire,2.0,1.03564,dod20,gt_main2,What is a surprising use for a TIRE?,to recycle rubber,4
2530,motesf_pencil-2bd1,SemDis_TASA_nf_m,motesf57ae,pencil,3.3,1.06191,motesf,gt_main2,What is a surprising use for a PENCIL?,painting it so you can have little stickman toys to play with,8
2531,motesf_pencil-4e9b,SemDis_TASA_nf_m,motesf577b,pencil,2.7,1.02773,motesf,gt_main2,What is a surprising use for a PENCIL?,Use it to type your keyboard keys,4
2532,bs12_brick-0a3a,SemDis_TASA_nf_m,bs1223,brick,1.8,1.01418,bs12,gt_main2,What is a surprising use for a BRICK?,Less than efficient fly-swatter,
2533,snbmo09_knife-a518,SemDis_TASA_nf_m,snbmo09143,knife,2.2,1.05607,snbmo09,gt_main2,What is a surprising use for a KNIFE?,use as part of a network,3
2534,motesf_spoon-91e2,SemDis_TASA_nf_m,motesfc8ff,spoon,3.6,0.95732,motesf,gt_main2,What is a surprising use for a SPOON?,a wire,8
2535,snbmo09_box-f802,SemDis_TASA_nf_m,snbmo09162,box,1.5,0.9161,snbmo09,gt_main2,What is a surprising use for a BOX?,prayer box - stick prayers in them,2
2536,hmsl_paperclip-f84c,SemDis_TASA_nf_m,hmslLUdy216o,paperclip,3.2,0.9987,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,"With a rubber, make shoot toy",3.0
2537,hmsl_paperclip-368f,SemDis_TASA_nf_m,hmslmhcrc4iq,paperclip,2.0,1.01054,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,Paperclip jewelry,6.0
2538,hmsl_brick-354f,SemDis_TASA_nf_m,hmslP07U97OU,brick,3.0,0.98052,hmsl,gt_main2,What is a surprising use for a BRICK?,stove to cook eggs on,3.0
2539,dod20_shovel-59f1,SemDis_TASA_nf_m,dod201,shovel,2.3,0.96228,dod20,gt_main2,What is a surprising use for a SHOVEL?,grave marker,3
2540,dod20_shovel-b322,SemDis_TASA_nf_m,dod2052,shovel,4.2,1.03104,dod20,gt_main2,What is a surprising use for a SHOVEL?,popping balloons,6
2541,betal18_rope-d2b8,SemDis_TASA_nf_m,betal182083,rope,1.3,1.0187,betal18,gt_main2,What is a surprising use for a ROPE?,hold a bridge up,
2542,motesf_sock-0bc1,SemDis_TASA_nf_m,motesffc49,sock,3.0,0.97753,motesf,gt_main2,What is a surprising use for a SOCK?,Put it for a cat,8
2543,snbmo09_box-91ac,SemDis_TASA_nf_m,snbmo0981,box,1.7000000000000002,1.11226,snbmo09,gt_main2,What is a surprising use for a BOX?,painting canvas,6
2544,dod20_shoe-b520,SemDis_TASA_nf_m,dod2041,shoe,3.0,0.95835,dod20,gt_main2,What is a surprising use for a SHOE?,hold items,4
2545,hmsl_paperclip-7508,SemDis_TASA_nf_m,hmslUUuMg7dW,paperclip,2.2,1.0149,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,Fold it in different ways for fun,3.0
2546,snb17_rope-2107,SemDis_TASA_nf_m,snb17102,rope,1.1,1.0247,snb17,gt_main2,What is a surprising use for a ROPE?,tug of war,
2547,betal18_rope-c17f,SemDis_TASA_nf_m,betal182035,rope,1.6,1.01029,betal18,gt_main2,What is a surprising use for a ROPE?,hair in wig,
2548,bs12_brick-5bdd,SemDis_TASA_nf_m,bs12114,brick,1.8,1.00324,bs12,gt_main2,What is a surprising use for a BRICK?,weight for exercise,
2549,snbmo09_knife-e65a,SemDis_TASA_nf_m,snbmo0958,knife,1.2,0.83733,snbmo09,gt_main2,What is a surprising use for a KNIFE?,a saw,1
2550,snbmo09_brick-8f5e,SemDis_TASA_nf_m,snbmo0971,brick,1.5,0.92688,snbmo09,gt_main2,What is a surprising use for a BRICK?,use brick for building some desks so we can have stable desks,1
2551,hmsl_paperclip-c199,SemDis_TASA_nf_m,hmsly86m7fS0,paperclip,4.5,1.02532,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,terrain in warhammer 40k game,3.0
2552,betal18_box-6303,SemDis_TASA_nf_m,betal182121,box,2.4,0.94241,betal18,gt_main2,What is a surprising use for a BOX?,igloo,
2553,hmsl_brick-eaae,SemDis_TASA_nf_m,hmslX0Z1I47H,brick,1.7000000000000002,0.89328,hmsl,gt_main2,What is a surprising use for a BRICK?,window breaker,2.0
2554,setal08_brick-dfd2,SemDis_TASA_nf_m,setal08240,brick,1.0,1.0783,setal08,gt_main2,What is a surprising use for a BRICK?,"for a stopping device, to keep something rolling",3.0
2555,betal18_box-6005,SemDis_TASA_nf_m,betal182058,box,1.0,1.02038,betal18,gt_main2,What is a surprising use for a BOX?,Sit on it,
2556,setal08_knife-fc13,SemDis_TASA_nf_m,setal08195,knife,1.3,0.99252,setal08,gt_main2,What is a surprising use for a KNIFE?,surgical device,6.0
2557,dod20_shoe-4444,SemDis_TASA_nf_m,dod2055,shoe,3.2,1.06773,dod20,gt_main2,What is a surprising use for a SHOE?,flower pot,2
2558,dod20_brick-d686,SemDis_TASA_nf_m,dod2075,brick,3.8,0.94131,dod20,gt_main2,What is a surprising use for a BRICK?,tie to someone's feet to make them drown,5
2559,dod20_book-96e1,SemDis_TASA_nf_m,dod2038,book,1.3,0.93645,dod20,gt_main2,What is a surprising use for a BOOK?,to look at pictures in,8
2560,motesf_bottle-563b,SemDis_TASA_nf_m,motesf8f53,bottle,2.1,1.01226,motesf,gt_main2,What is a surprising use for a BOTTLE?,flip it and try to make it land on its cap,8
2561,snbmo09_box-849f,SemDis_TASA_nf_m,snbmo0932,box,2.0,1.07392,snbmo09,gt_main2,What is a surprising use for a BOX?,make things higher (place it under something),5
2562,betal18_box-345f,SemDis_TASA_nf_m,betal182073,box,1.0,0.99846,betal18,gt_main2,What is a surprising use for a BOX?,dog pen,
2563,dod20_bottle-eba0,SemDis_TASA_nf_m,dod2084,bottle,3.3,0.94045,dod20,gt_main2,What is a surprising use for a BOTTLE?,use as a weapon in self defense,1
2564,hmsl_brick-848f,SemDis_TASA_nf_m,hmslCe87d074,brick,1.5,0.97289,hmsl,gt_main2,What is a surprising use for a BRICK?,Weigh it.,6.0
2565,bs12_brick-5303,SemDis_TASA_nf_m,bs1210,brick,2.6,0.97886,bs12,gt_main2,What is a surprising use for a BRICK?,purse,
2566,dod20_shoe-d25a,SemDis_TASA_nf_m,dod2078,shoe,2.2,0.99673,dod20,gt_main2,What is a surprising use for a SHOE?,deodorizer,7
2567,snbmo09_box-030c,SemDis_TASA_nf_m,snbmo09172,box,1.2,0.99468,snbmo09,gt_main2,What is a surprising use for a BOX?,hide stuff in,3
2568,motesp-g1_sock-9RH,SemDis_TASA_nf_m,9RH,sock,3.4,0.95134,motesp,gt_main2,What is a surprising use for a SOCK?,I would make it into some doll clothes,
2569,dod20_fork-8443,SemDis_TASA_nf_m,dod2054,fork,2.5,1.07102,dod20,gt_main2,What is a surprising use for a FORK?,poking someone,2
2570,snb17_rope-1a01,SemDis_TASA_nf_m,snb1725,rope,2.3,0.82638,snb17,gt_main2,What is a surprising use for a ROPE?,used to hang ear rings,
2571,motesf_bottle-a3a3,SemDis_TASA_nf_m,motesf371b,bottle,3.0,0.9927,motesf,gt_main2,What is a surprising use for a BOTTLE?,you can cut it in half to the body for a car,6
2572,betal18_rope-d427,SemDis_TASA_nf_m,betal182156,rope,1.9,0.9391,betal18,gt_main2,What is a surprising use for a ROPE?,make straight lines,
2573,snbmo09_knife-4d15,SemDis_TASA_nf_m,snbmo09170,knife,1.0,1.06913,snbmo09,gt_main2,What is a surprising use for a KNIFE?,shoe scraper,6
2574,snb17_box-92d8,SemDis_TASA_nf_m,snb1794,box,2.3,0.92485,snb17,gt_main2,What is a surprising use for a BOX?,where it as your outfit to a club,
2575,dod20_tire-f143,SemDis_TASA_nf_m,dod2082,tire,2.5,0.92099,dod20,gt_main2,What is a surprising use for a TIRE?,burn to make long lasting fire,2
2576,snb17_rope-692a,SemDis_TASA_nf_m,snb1737,rope,1.3,0.56684,snb17,gt_main2,What is a surprising use for a ROPE?,jumping,
