,id,model,participant,prompt,target,predicted,src
2582,dod20_shoe-a4eb,gpt-emb-text-similarity-babbage-001,dod2049,shoe,4.0,0.3590660379474976,dod20
2583,dod20_shoe-d198,gpt-emb-text-similarity-babbage-001,dod2075,shoe,3.5,0.3285754490779983,dod20
2584,dod20_shoe-eae4,gpt-emb-text-similarity-babbage-001,dod2018,shoe,2.8,0.3474587620562406,dod20
2585,dod20_shoe-4d51,gpt-emb-text-similarity-babbage-001,dod208,shoe,1.0,0.25762000557355547,dod20
2586,dod20_shoe-fd86,gpt-emb-text-similarity-babbage-001,dod208,shoe,3.0,0.37149741597276253,dod20
2587,dod20_shoe-d25a,gpt-emb-text-similarity-babbage-001,dod2078,shoe,2.2,0.29360312162534996,dod20
2588,dod20_shoe-bab5,gpt-emb-text-similarity-babbage-001,dod2056,shoe,4.7,0.3891238685721956,dod20
2589,dod20_shoe-39e9,gpt-emb-text-similarity-babbage-001,dod2077,shoe,1.3,0.1292494578651503,dod20
2590,dod20_shoe-9884,gpt-emb-text-similarity-babbage-001,dod2056,shoe,1.0,0.21463251036610675,dod20
2591,dod20_shoe-03c5,gpt-emb-text-similarity-babbage-001,dod2045,shoe,1.7000000000000002,0.19755150164614454,dod20
2592,dod20_shoe-0624,gpt-emb-text-similarity-babbage-001,dod2041,shoe,3.5,0.35448712999417253,dod20
2593,dod20_shoe-6b34,gpt-emb-text-similarity-babbage-001,dod2039,shoe,1.5,0.34072996797274213,dod20
2594,dod20_shoe-4444,gpt-emb-text-similarity-babbage-001,dod2055,shoe,3.2,0.31355029807716583,dod20
2595,dod20_shoe-ac8d,gpt-emb-text-similarity-babbage-001,dod2077,shoe,1.3,0.22036997663056856,dod20
2596,dod20_shoe-012e,gpt-emb-text-similarity-babbage-001,dod2080,shoe,4.0,0.360719161921788,dod20
2597,dod20_shoe-5c96,gpt-emb-text-similarity-babbage-001,dod2089,shoe,4.5,0.36019353727233805,dod20
2598,motesp-g1_shoe-31MB,gpt-emb-text-similarity-babbage-001,31MB,shoe,3.4,0.37324442972946104,motesp
2599,motesp-g1_shoe-20HL,gpt-emb-text-similarity-babbage-001,20HL,shoe,3.7,0.38275936753779516,motesp
2600,dod20_shoe-2341,gpt-emb-text-similarity-babbage-001,dod2081,shoe,2.0,0.2715410036762722,dod20
2601,dod20_shoe-e5f1,gpt-emb-text-similarity-babbage-001,dod2068,shoe,1.0,0.2031630682695088,dod20
2602,dod20_shoe-1f97,gpt-emb-text-similarity-babbage-001,dod2024,shoe,3.8,0.36028047790503304,dod20
2603,dod20_shoe-bae3,gpt-emb-text-similarity-babbage-001,dod2090,shoe,2.7,0.345235683786988,dod20
2604,dod20_shoe-e8d1,gpt-emb-text-similarity-babbage-001,dod2017,shoe,3.0,0.2794769157629894,dod20
2605,dod20_shoe-4a11,gpt-emb-text-similarity-babbage-001,dod2013,shoe,1.2,0.32410967527512,dod20
2606,dod20_shoe-d55f,gpt-emb-text-similarity-babbage-001,dod2046,shoe,1.3,0.2933718776251001,dod20
2607,dod20_shoe-aade,gpt-emb-text-similarity-babbage-001,dod2078,shoe,2.8,0.32160050266692364,dod20
2608,dod20_shoe-2b43,gpt-emb-text-similarity-babbage-001,dod2028,shoe,3.2,0.36859775102496384,dod20
2609,dod20_shoe-b520,gpt-emb-text-similarity-babbage-001,dod2041,shoe,3.0,0.3009457833173862,dod20
2610,dod20_shoe-d7d8,gpt-emb-text-similarity-babbage-001,dod2013,shoe,1.7000000000000002,0.24343096663615027,dod20
2611,dod20_shoe-7ae3,gpt-emb-text-similarity-babbage-001,dod2048,shoe,3.2,0.2413437320636097,dod20
2612,dod20_shoe-d62b,gpt-emb-text-similarity-babbage-001,dod2077,shoe,1.0,0.19985490202880252,dod20
2613,dod20_shoe-e080,gpt-emb-text-similarity-babbage-001,dod202,shoe,3.2,0.35642624626943686,dod20
2614,dod20_shoe-73db,gpt-emb-text-similarity-babbage-001,dod2021,shoe,1.2,0.22479616669656965,dod20
2615,dod20_shoe-0e8f,gpt-emb-text-similarity-babbage-001,dod2018,shoe,3.7,0.372680115700454,dod20
2616,motesp-g1_shoe-28JB,gpt-emb-text-similarity-babbage-001,28JB,shoe,1.9,0.2594154575840276,motesp
2617,dod20_shoe-5faf,gpt-emb-text-similarity-babbage-001,dod2071,shoe,3.5,0.4101121243043766,dod20
2618,dod20_shoe-7829,gpt-emb-text-similarity-babbage-001,dod2028,shoe,3.5,0.36913660956835437,dod20
2619,dod20_shoe-337d,gpt-emb-text-similarity-babbage-001,dod202,shoe,2.5,0.36737212025616894,dod20
2620,dod20_shoe-7da2,gpt-emb-text-similarity-babbage-001,dod206,shoe,2.8,0.33009238017206943,dod20
2621,dod20_shoe-237d,gpt-emb-text-similarity-babbage-001,dod2017,shoe,3.5,0.310551905258287,dod20
2622,dod20_shoe-6f8e,gpt-emb-text-similarity-babbage-001,dod2052,shoe,3.5,0.3172012043166146,dod20
2623,dod20_shoe-feec,gpt-emb-text-similarity-babbage-001,dod2071,shoe,1.5,0.2127097592650672,dod20
2624,dod20_shoe-c67e,gpt-emb-text-similarity-babbage-001,dod2062,shoe,2.7,0.3504209750399959,dod20
2625,dod20_shoe-5b55,gpt-emb-text-similarity-babbage-001,dod2088,shoe,3.0,0.3351052210279064,dod20
2626,dod20_shoe-94b4,gpt-emb-text-similarity-babbage-001,dod2013,shoe,2.2,0.26644137156046355,dod20
2627,dod20_shoe-0d87,gpt-emb-text-similarity-babbage-001,dod2027,shoe,3.2,0.36787149915671746,dod20
2628,motesf_ball-b100,gpt-emb-text-similarity-babbage-001,motesf1c9a,ball,2.1,0.29258688486073314,motesf
2629,motesf_ball-843b,gpt-emb-text-similarity-babbage-001,motesf3fe9,ball,5.0,0.41334928987158914,motesf
2630,motesf_ball-f81a,gpt-emb-text-similarity-babbage-001,motesffa7c,ball,1.6,0.28727829154724094,motesf
2631,motesf_ball-ba51,gpt-emb-text-similarity-babbage-001,motesfa4a0,ball,2.1,0.23197769253033296,motesf
2632,motesf_ball-5924,gpt-emb-text-similarity-babbage-001,motesfef0d,ball,3.6,0.3476110519676564,motesf
2633,motesf_ball-9261,gpt-emb-text-similarity-babbage-001,motesf53c3,ball,3.0,0.33860806778368213,motesf
2634,motesp-g1_ball-28JB,gpt-emb-text-similarity-babbage-001,28JB,ball,2.8,0.31167731074241123,motesp
2635,motesf_ball-99c6,gpt-emb-text-similarity-babbage-001,motesfd645,ball,3.0,0.1717173270137725,motesf
2636,motesf_ball-7cc2,gpt-emb-text-similarity-babbage-001,motesff340,ball,1.6,0.2633738402850647,motesf
2637,motesp-g1_ball-27CA,gpt-emb-text-similarity-babbage-001,27CA,ball,2.8,0.36094518436597445,motesp
2638,motesf_ball-dbf6,gpt-emb-text-similarity-babbage-001,motesf8f14,ball,1.9,0.2954838572367754,motesf
2639,motesf_ball-0c75,gpt-emb-text-similarity-babbage-001,motesf839a,ball,2.7,0.38445984580927584,motesf
2640,motesf_ball-10a5,gpt-emb-text-similarity-babbage-001,motesfec8c,ball,3.3,0.3622250378632589,motesf
2641,motesf_ball-60ef,gpt-emb-text-similarity-babbage-001,motesf68d3,ball,2.7,0.29379445746463906,motesf
2642,motesf_ball-2002,gpt-emb-text-similarity-babbage-001,motesf7f6f,ball,1.9,0.3033334668740728,motesf
2643,motesf_ball-877d,gpt-emb-text-similarity-babbage-001,motesf3cec,ball,3.0,0.1910936566073529,motesf
2644,motesf_ball-6c41,gpt-emb-text-similarity-babbage-001,motesf0bb4,ball,3.9,0.4015739691416951,motesf
2645,motesf_ball-f11d,gpt-emb-text-similarity-babbage-001,motesf03c6,ball,2.7,0.37103647648586013,motesf
2646,motesf_ball-bc4c,gpt-emb-text-similarity-babbage-001,motesf9872,ball,2.1,0.3142295173534939,motesf
2647,motesf_ball-4bdf,gpt-emb-text-similarity-babbage-001,motesfbd4c,ball,3.3,0.32653114452465914,motesf
2648,motesf_ball-0ad2,gpt-emb-text-similarity-babbage-001,motesff718,ball,3.3,0.3535079223129911,motesf
2649,motesf_ball-8379,gpt-emb-text-similarity-babbage-001,motesf92cc,ball,2.7,0.3602037475902885,motesf
2650,motesf_ball-8125,gpt-emb-text-similarity-babbage-001,motesf9fd8,ball,2.1,0.28096150058457503,motesf
2651,motesf_ball-810f,gpt-emb-text-similarity-babbage-001,motesfc4ca,ball,2.0,0.3093339970514457,motesf
2652,motesf_ball-8693,gpt-emb-text-similarity-babbage-001,motesf6f3e,ball,2.1,0.2822504547043455,motesf
2653,motesf_ball-3b02,gpt-emb-text-similarity-babbage-001,motesff9b9,ball,3.6,0.3092301463326279,motesf
2654,motesf_ball-64d7,gpt-emb-text-similarity-babbage-001,motesf2a38,ball,3.0,0.33804164777529844,motesf
2655,motesf_ball-e0ef,gpt-emb-text-similarity-babbage-001,motesf02e7,ball,2.4,0.34429982170236006,motesf
2656,motesf_ball-3cf6,gpt-emb-text-similarity-babbage-001,motesf077e,ball,2.4,0.35539076664049474,motesf
2657,motesf_ball-62be,gpt-emb-text-similarity-babbage-001,motesfbcbe,ball,3.9,0.3862183441464142,motesf
2658,motesf_ball-86b2,gpt-emb-text-similarity-babbage-001,motesf2838,ball,2.7,0.36117194077620196,motesf
2659,motesf_ball-8118,gpt-emb-text-similarity-babbage-001,motesfd296,ball,3.0,0.3214785544281533,motesf
2660,motesf_ball-bc79,gpt-emb-text-similarity-babbage-001,motesf20f0,ball,1.6,0.35991221906822934,motesf
2661,motesf_ball-6a08,gpt-emb-text-similarity-babbage-001,motesfe369,ball,2.7,0.35245187134895684,motesf
2662,motesf_ball-2e36,gpt-emb-text-similarity-babbage-001,motesf854d,ball,2.1,0.35746786036991296,motesf
2663,motesf_ball-3a55,gpt-emb-text-similarity-babbage-001,motesffc22,ball,2.1,0.32232496388444376,motesf
2664,motesf_ball-c49b,gpt-emb-text-similarity-babbage-001,motesf6855,ball,2.1,0.3097178293323475,motesf
2665,motesf_ball-c1e7,gpt-emb-text-similarity-babbage-001,motesf6f49,ball,2.7,0.32215933810217035,motesf
2666,motesf_ball-dda6,gpt-emb-text-similarity-babbage-001,motesf013d,ball,3.6,0.4017436813948658,motesf
2667,motesf_ball-9d17,gpt-emb-text-similarity-babbage-001,motesffe9f,ball,1.9,0.1550268476312393,motesf
2668,motesf_ball-488e,gpt-emb-text-similarity-babbage-001,motesfe165,ball,3.6,0.35571395070565004,motesf
2669,motesf_ball-8ec1,gpt-emb-text-similarity-babbage-001,motesfc058,ball,3.6,0.3280834918980845,motesf
2670,motesf_ball-3c01,gpt-emb-text-similarity-babbage-001,motesf38af,ball,2.1,0.321527442344563,motesf
2671,motesf_ball-afa6,gpt-emb-text-similarity-babbage-001,motesf41f1,ball,1.3,0.31719367596128634,motesf
2672,motesf_ball-6805,gpt-emb-text-similarity-babbage-001,motesfe569,ball,1.9,0.3554151747836094,motesf
2673,motesf_ball-9ba2,gpt-emb-text-similarity-babbage-001,motesf149e,ball,1.3,0.2710726280136334,motesf
2674,motesf_ball-c569,gpt-emb-text-similarity-babbage-001,motesf8efb,ball,3.0,0.33272794915609605,motesf
2675,motesf_ball-3077,gpt-emb-text-similarity-babbage-001,motesf5422,ball,2.4,0.2992012516515087,motesf
2676,motesf_ball-ec90,gpt-emb-text-similarity-babbage-001,motesf8216,ball,3.3,0.38382041662789124,motesf
2677,motesp-g1_ball-22BS,gpt-emb-text-similarity-babbage-001,22BS,ball,1.4,0.2964160111071713,motesp
2678,motesp-g1_ball-13OO,gpt-emb-text-similarity-babbage-001,13OO,ball,4.6,0.40150946210375404,motesp
2679,motesf_ball-0984,gpt-emb-text-similarity-babbage-001,motesf57ae,ball,3.6,0.3470988110039497,motesf
2680,motesf_ball-6d94,gpt-emb-text-similarity-babbage-001,motesf8d5e,ball,3.3,0.30567414445741725,motesf
2681,motesf_ball-7e6b,gpt-emb-text-similarity-babbage-001,motesf13f9,ball,4.4,0.3385987299062826,motesf
2682,motesf_ball-b103,gpt-emb-text-similarity-babbage-001,motesff766,ball,3.0,0.39623789222739403,motesf
2683,motesf_ball-b5f2,gpt-emb-text-similarity-babbage-001,motesf0aa1,ball,2.7,0.3532774231103031,motesf
2684,motesf_ball-3120,gpt-emb-text-similarity-babbage-001,motesf1534,ball,1.9,0.3425678577083848,motesf
2685,dod20_table-6457,gpt-emb-text-similarity-babbage-001,dod2040,table,2.0,0.3127065296160422,dod20
2686,dod20_table-bd4f,gpt-emb-text-similarity-babbage-001,dod2025,table,1.5,0.3010646821669707,dod20
2687,dod20_table-f338,gpt-emb-text-similarity-babbage-001,dod2047,table,3.8,0.22536527924939775,dod20
2688,dod20_table-b0d9,gpt-emb-text-similarity-babbage-001,dod2015,table,2.5,0.2633289491311197,dod20
2689,dod20_table-c47c,gpt-emb-text-similarity-babbage-001,dod2046,table,2.2,0.2735270754663006,dod20
2690,dod20_table-899f,gpt-emb-text-similarity-babbage-001,dod2049,table,3.0,0.31252049916504243,dod20
2691,dod20_table-a4eb,gpt-emb-text-similarity-babbage-001,dod2058,table,3.5,0.3274075379150895,dod20
2692,dod20_table-9773,gpt-emb-text-similarity-babbage-001,dod2036,table,3.2,0.19302432690116278,dod20
2693,dod20_table-dd32,gpt-emb-text-similarity-babbage-001,dod2065,table,4.0,0.29248807860244275,dod20
2694,dod20_table-21e5,gpt-emb-text-similarity-babbage-001,dod2052,table,4.0,0.3173283713639282,dod20
2695,dod20_table-ceba,gpt-emb-text-similarity-babbage-001,dod2055,table,2.7,0.25070425888348946,dod20
2696,dod20_table-cd87,gpt-emb-text-similarity-babbage-001,dod2085,table,2.7,0.2454348585625381,dod20
2697,dod20_table-9ba4,gpt-emb-text-similarity-babbage-001,dod2058,table,4.5,0.28201919681817866,dod20
2698,dod20_table-076a,gpt-emb-text-similarity-babbage-001,dod2067,table,2.0,0.1676264182426399,dod20
2699,dod20_table-3ccd,gpt-emb-text-similarity-babbage-001,dod2037,table,2.0,0.2017084913812195,dod20
2700,dod20_table-5f03,gpt-emb-text-similarity-babbage-001,dod2013,table,1.5,0.2561314391742945,dod20
2701,dod20_table-c04c,gpt-emb-text-similarity-babbage-001,dod2089,table,3.3,0.31193775597018014,dod20
2702,dod20_table-c61c,gpt-emb-text-similarity-babbage-001,dod2020,table,2.5,0.2134650815596396,dod20
2703,dod20_table-143b,gpt-emb-text-similarity-babbage-001,dod2045,table,2.0,0.28588574865287,dod20
2704,dod20_table-9ba9,gpt-emb-text-similarity-babbage-001,dod2084,table,1.7000000000000002,0.3137810740695206,dod20
2705,dod20_table-7230,gpt-emb-text-similarity-babbage-001,dod2045,table,1.5,0.22055940923414752,dod20
2706,dod20_table-4e9c,gpt-emb-text-similarity-babbage-001,dod2056,table,2.5,0.31018629532833075,dod20
2707,dod20_table-5968,gpt-emb-text-similarity-babbage-001,dod2070,table,3.0,0.20233925345032655,dod20
2708,dod20_table-d703,gpt-emb-text-similarity-babbage-001,dod2013,table,3.3,0.2742206046351009,dod20
2709,dod20_table-7678,gpt-emb-text-similarity-babbage-001,dod2035,table,1.0,0.16933308675093084,dod20
2710,dod20_table-6463,gpt-emb-text-similarity-babbage-001,dod2023,table,3.0,0.3217022343936409,dod20
2711,dod20_table-c880,gpt-emb-text-similarity-babbage-001,dod2076,table,3.8,0.2304626550514286,dod20
2712,dod20_table-c6b0,gpt-emb-text-similarity-babbage-001,dod2040,table,1.3,0.2752036318085582,dod20
2713,dod20_table-b855,gpt-emb-text-similarity-babbage-001,dod2063,table,2.0,0.12866012269015248,dod20
2714,dod20_table-7e8f,gpt-emb-text-similarity-babbage-001,dod2085,table,3.7,0.29220058871634425,dod20
2715,dod20_table-ad0e,gpt-emb-text-similarity-babbage-001,dod2062,table,1.7000000000000002,0.3133527578123959,dod20
2716,dod20_table-bf14,gpt-emb-text-similarity-babbage-001,dod207,table,2.5,0.2520909261398768,dod20
2717,dod20_table-154b,gpt-emb-text-similarity-babbage-001,dod2040,table,3.7,0.3352184106829208,dod20
2718,dod20_table-b17d,gpt-emb-text-similarity-babbage-001,dod2089,table,3.5,0.3146854153842199,dod20
2719,dod20_table-5851,gpt-emb-text-similarity-babbage-001,dod2085,table,2.8,0.2343264740808274,dod20
2720,dod20_table-15ae,gpt-emb-text-similarity-babbage-001,dod2062,table,3.5,0.32629985393134686,dod20
2721,dod20_table-f74e,gpt-emb-text-similarity-babbage-001,dod2023,table,1.8,0.28755581229084193,dod20
2722,dod20_table-a654,gpt-emb-text-similarity-babbage-001,dod2085,table,2.3,0.18273358062500267,dod20
2723,dod20_table-d632,gpt-emb-text-similarity-babbage-001,dod2027,table,3.5,0.322999779894947,dod20
2724,dod20_table-0b8e,gpt-emb-text-similarity-babbage-001,dod2042,table,3.2,0.2514184544983513,dod20
2725,dod20_table-562c,gpt-emb-text-similarity-babbage-001,dod2030,table,1.7000000000000002,0.2501591468095986,dod20
2726,dod20_table-fadd,gpt-emb-text-similarity-babbage-001,dod2080,table,1.3,0.27666842022496463,dod20
2727,dod20_table-3a26,gpt-emb-text-similarity-babbage-001,dod2016,table,4.0,0.317210822291791,dod20
2728,dod20_table-c359,gpt-emb-text-similarity-babbage-001,dod2046,table,1.8,0.291937024050569,dod20
2729,dod20_table-7aa9,gpt-emb-text-similarity-babbage-001,dod2059,table,2.5,0.24785976164956225,dod20
2730,dod20_table-e59a,gpt-emb-text-similarity-babbage-001,dod2027,table,1.5,0.22935802872222633,dod20
2731,dod20_table-b28c,gpt-emb-text-similarity-babbage-001,dod2038,table,1.0,0.25330659973995606,dod20
2732,dod20_table-85dd,gpt-emb-text-similarity-babbage-001,dod2086,table,3.8,0.2002870859536019,dod20
2733,dod20_table-3b08,gpt-emb-text-similarity-babbage-001,dod201,table,4.5,0.24273808214328452,dod20
2734,dod20_table-592b,gpt-emb-text-similarity-babbage-001,dod2079,table,3.0,0.30507604346610107,dod20
2735,dod20_table-a211,gpt-emb-text-similarity-babbage-001,dod2028,table,3.0,0.22342546889306514,dod20
2736,dod20_table-75b0,gpt-emb-text-similarity-babbage-001,dod2034,table,3.0,0.28649463382398344,dod20
2737,dod20_table-9f46,gpt-emb-text-similarity-babbage-001,dod2013,table,1.2,0.2674593418868775,dod20
2738,dod20_table-6125,gpt-emb-text-similarity-babbage-001,dod2049,table,4.0,0.3366273819883079,dod20
2739,dod20_table-c9b7,gpt-emb-text-similarity-babbage-001,dod2031,table,4.0,0.2749342615388507,dod20
2740,dod20_table-d4b3,gpt-emb-text-similarity-babbage-001,dod2081,table,3.5,0.2723874908595755,dod20
2741,dod20_table-c95d,gpt-emb-text-similarity-babbage-001,dod2010,table,1.3,0.19983209255226342,dod20
2742,motesf_hat-122d,gpt-emb-text-similarity-babbage-001,motesf3ef8,hat,2.7,0.37044895663489175,motesf
2743,motesf_hat-61ad,gpt-emb-text-similarity-babbage-001,motesf9b86,hat,2.4,0.27344647352390294,motesf
2744,motesf_hat-5fc7,gpt-emb-text-similarity-babbage-001,motesf274a,hat,2.7,0.32526438761635,motesf
2745,motesf_hat-ebfc,gpt-emb-text-similarity-babbage-001,motesff457,hat,3.4,0.22074660200431528,motesf
2746,motesf_hat-4bfc,gpt-emb-text-similarity-babbage-001,motesf950a,hat,2.7,0.2984522902932608,motesf
2747,motesf_hat-93b5,gpt-emb-text-similarity-babbage-001,motesf48ae,hat,2.4,0.3234608612327734,motesf
2748,motesf_hat-8c1a,gpt-emb-text-similarity-babbage-001,motesf45c4,hat,3.0,0.3455956054458782,motesf
2749,motesf_hat-502c,gpt-emb-text-similarity-babbage-001,motesfbe83,hat,3.3,0.3085682335112717,motesf
2750,motesf_hat-24c7,gpt-emb-text-similarity-babbage-001,motesff7e6,hat,3.3,0.34103351218426337,motesf
2751,motesf_hat-e1cc,gpt-emb-text-similarity-babbage-001,motesf115f,hat,3.6,0.3320720638241822,motesf
2752,motesp-g1_hat-1RG,gpt-emb-text-similarity-babbage-001,1RG,hat,3.2,0.3465094694829458,motesp
2753,motesf_hat-a9f7,gpt-emb-text-similarity-babbage-001,motesf757b,hat,1.6,0.2971147473924002,motesf
2754,motesf_hat-383f,gpt-emb-text-similarity-babbage-001,motesfffd5,hat,3.0,0.3348854805954059,motesf
2755,motesf_hat-39f8,gpt-emb-text-similarity-babbage-001,motesf6faa,hat,4.4,0.3892610335885114,motesf
2756,motesf_hat-3243,gpt-emb-text-similarity-babbage-001,motesfa0a0,hat,3.6,0.3477150771419447,motesf
2757,motesf_hat-ef48,gpt-emb-text-similarity-babbage-001,motesf7f6f,hat,2.7,0.35531574852999004,motesf
2758,motesf_hat-1b78,gpt-emb-text-similarity-babbage-001,motesf46ba,hat,3.6,0.3125128103276055,motesf
2759,motesf_hat-afe2,gpt-emb-text-similarity-babbage-001,motesf06eb,hat,4.7,0.2936926369404097,motesf
2760,motesp-g1_hat-15CP,gpt-emb-text-similarity-babbage-001,15CP,hat,3.2,0.2872317709984965,motesp
2761,motesf_hat-5d4f,gpt-emb-text-similarity-babbage-001,motesf1385,hat,3.6,0.38055502806779096,motesf
2762,motesf_hat-a7cc,gpt-emb-text-similarity-babbage-001,motesf0266,hat,3.0,0.36439438425447945,motesf
2763,motesf_hat-e319,gpt-emb-text-similarity-babbage-001,motesf7eab,hat,3.0,0.3596752461765267,motesf
2764,motesp-g1_hat-3FT,gpt-emb-text-similarity-babbage-001,3FT,hat,3.2,0.36525277440707093,motesp
2765,motesf_hat-1322,gpt-emb-text-similarity-babbage-001,motesf7cbb,hat,1.3,0.2737300656300139,motesf
2766,motesf_hat-a119,gpt-emb-text-similarity-babbage-001,motesf0584,hat,3.3,0.3127311603381,motesf
2767,motesf_hat-b51f,gpt-emb-text-similarity-babbage-001,motesf65b9,hat,3.0,0.32602595331626616,motesf
2768,motesf_hat-3082,gpt-emb-text-similarity-babbage-001,motesf63dc,hat,2.4,0.196925225938557,motesf
2769,motesf_hat-6ad0,gpt-emb-text-similarity-babbage-001,motesf077e,hat,2.4,0.3495011621515466,motesf
2770,motesf_hat-8050,gpt-emb-text-similarity-babbage-001,motesf1afa,hat,2.4,0.316679299815114,motesf
2771,motesf_hat-7b92,gpt-emb-text-similarity-babbage-001,motesf38db,hat,3.3,0.33460273376832117,motesf
2772,motesf_hat-35c7,gpt-emb-text-similarity-babbage-001,motesf084b,hat,2.4,0.2391384607556748,motesf
2773,motesf_hat-e1db,gpt-emb-text-similarity-babbage-001,motesff221,hat,2.7,0.30690475007290274,motesf
2774,motesf_hat-3ea8,gpt-emb-text-similarity-babbage-001,motesfd82c,hat,2.7,0.3637057217503823,motesf
2775,motesf_hat-485d,gpt-emb-text-similarity-babbage-001,motesf8e29,hat,2.1,0.36317106962961787,motesf
2776,motesf_hat-9556,gpt-emb-text-similarity-babbage-001,motesf502e,hat,3.0,0.2649699699701188,motesf
2777,motesf_hat-6f0d,gpt-emb-text-similarity-babbage-001,motesfec8c,hat,3.0,0.31146892736788867,motesf
2778,motesf_hat-0b19,gpt-emb-text-similarity-babbage-001,motesf4918,hat,3.0,0.3262759664895404,motesf
2779,motesf_hat-403f,gpt-emb-text-similarity-babbage-001,motesfd1fe,hat,2.4,0.3646289978335524,motesf
2780,motesf_hat-b99f,gpt-emb-text-similarity-babbage-001,motesf735b,hat,2.1,0.2631624049597324,motesf
2781,motesp-g1_hat-27CA,gpt-emb-text-similarity-babbage-001,27CA,hat,3.7,0.3767167268692023,motesp
2782,motesf_hat-3b96,gpt-emb-text-similarity-babbage-001,motesfbd68,hat,2.4,0.3517692655804966,motesf
2783,motesf_hat-8b80,gpt-emb-text-similarity-babbage-001,motesf9766,hat,2.1,0.24458011874703967,motesf
2784,motesf_hat-836d,gpt-emb-text-similarity-babbage-001,motesf9dfc,hat,2.4,0.2720427277641574,motesf
2785,motesf_hat-9104,gpt-emb-text-similarity-babbage-001,motesf1ff8,hat,1.3,0.2836166513271535,motesf
2786,motesf_hat-1378,gpt-emb-text-similarity-babbage-001,motesf5823,hat,4.4,0.3331452342091811,motesf
2787,motesf_hat-7771,gpt-emb-text-similarity-babbage-001,motesf202c,hat,1.9,0.36654239459601057,motesf
2788,motesf_hat-adfd,gpt-emb-text-similarity-babbage-001,motesf0451,hat,4.7,0.3345411613017719,motesf
2789,motesf_hat-a3c4,gpt-emb-text-similarity-babbage-001,motesf38af,hat,3.3,0.19043780330188143,motesf
2790,motesf_hat-b5d9,gpt-emb-text-similarity-babbage-001,motesf7647,hat,2.7,0.3670279244638949,motesf
2791,motesf_hat-5fd5,gpt-emb-text-similarity-babbage-001,motesfe96e,hat,3.3,0.3681596824882989,motesf
2792,motesp-g1_lightbulb-33RM,gpt-emb-text-similarity-babbage-001,33RM,lightbulb,3.0,0.27284101337509226,motesp
2793,motesf_lightbulb-f0a5,gpt-emb-text-similarity-babbage-001,motesf140f,lightbulb,2.4,0.285585211808694,motesf
2794,motesf_lightbulb-ad29,gpt-emb-text-similarity-babbage-001,motesfa3f3,lightbulb,1.6,0.19270804265588715,motesf
2795,motesf_lightbulb-0a82,gpt-emb-text-similarity-babbage-001,motesff2fc,lightbulb,2.4,0.29417875352530176,motesf
2796,motesf_lightbulb-85ba,gpt-emb-text-similarity-babbage-001,motesffe13,lightbulb,3.6,0.3060720497443733,motesf
2797,motesf_lightbulb-7518,gpt-emb-text-similarity-babbage-001,motesfe4a6,lightbulb,3.0,0.25808050659267767,motesf
2798,motesf_lightbulb-78df,gpt-emb-text-similarity-babbage-001,motesf735b,lightbulb,3.3,0.22567870022172987,motesf
2799,motesf_lightbulb-9c82,gpt-emb-text-similarity-babbage-001,motesfa02f,lightbulb,3.6,0.28170411968975295,motesf
2800,motesf_lightbulb-3db6,gpt-emb-text-similarity-babbage-001,motesf642e,lightbulb,2.7,0.2681972028904618,motesf
2801,motesp-g1_lightbulb-1RG,gpt-emb-text-similarity-babbage-001,1RG,lightbulb,3.2,0.27577526638105376,motesp
2802,motesf_lightbulb-2d7b,gpt-emb-text-similarity-babbage-001,motesf4918,lightbulb,3.6,0.261633097455932,motesf
2803,motesf_lightbulb-9be0,gpt-emb-text-similarity-babbage-001,motesf74db,lightbulb,1.3,0.27758834225941686,motesf
2804,motesf_lightbulb-b317,gpt-emb-text-similarity-babbage-001,motesf3636,lightbulb,2.7,0.24245646577157254,motesf
2805,motesf_lightbulb-d5dc,gpt-emb-text-similarity-babbage-001,motesf7a61,lightbulb,3.0,0.2604374027699127,motesf
2806,motesf_lightbulb-1b1e,gpt-emb-text-similarity-babbage-001,motesfa4f2,lightbulb,2.1,0.15231466674794492,motesf
2807,motesf_lightbulb-50ff,gpt-emb-text-similarity-babbage-001,motesf8f53,lightbulb,3.3,0.26141231337408966,motesf
2808,motesf_lightbulb-78d9,gpt-emb-text-similarity-babbage-001,motesfe2c0,lightbulb,3.0,0.2604532008867658,motesf
2809,motesf_lightbulb-6975,gpt-emb-text-similarity-babbage-001,motesfbac9,lightbulb,3.9,0.2596622838775552,motesf
2810,motesf_lightbulb-4363,gpt-emb-text-similarity-babbage-001,motesf9dcb,lightbulb,2.7,0.251072184756577,motesf
2811,motesp-g1_lightbulb-2WL,gpt-emb-text-similarity-babbage-001,2WL,lightbulb,3.9,0.19393697344130134,motesp
2812,motesf_lightbulb-a26e,gpt-emb-text-similarity-babbage-001,motesf9bf3,lightbulb,2.1,0.25394083174890614,motesf
2813,motesf_lightbulb-9dff,gpt-emb-text-similarity-babbage-001,motesf3416,lightbulb,3.0,0.27910995425162466,motesf
2814,motesf_lightbulb-47bc,gpt-emb-text-similarity-babbage-001,motesfa255,lightbulb,3.9,0.30923383760601186,motesf
2815,motesf_lightbulb-799f,gpt-emb-text-similarity-babbage-001,motesf35f4,lightbulb,3.9,0.31501111516379543,motesf
2816,motesf_lightbulb-b719,gpt-emb-text-similarity-babbage-001,motesf0116,lightbulb,2.4,0.32244924139753095,motesf
